TrueTau1;EstTau1;UncorrVar1;CorrVar1;Samp1;Model1;TrueTau2;EstTau2;UncorrVar2;CorrVar2;Samp2;Model2;TrueTau3;EstTau3;UncorrVar3;CorrVar3;Samp3;Model3;TrueTau4;EstTau4;UncorrVar4;CorrVar4;Samp4;Model4;TrueTau5;EstTau5;UncorrVar5;CorrVar5;Samp5;Model5;TrueTau6;EstTau6;UncorrVar6;CorrVar6;Samp6;Model6;TrueTau7;EstTau7;UncorrVar7;CorrVar7;Samp7;Model7
88597.21532443706;101782.88661044273;2.8981396436109006E7;2.8954553288483277E7;2.8905576297501512E7;48976.99098176509;7205.695623756497;8315.178695168066;224251.68822044035;203980.59368906796;183448.63524370315;20531.958445364813;4677.330846935165;5421.607852504246;140002.83881341375;118267.34928283999;74117.66657586108;44149.682706978914;1176.1651824376274;1331.7840365915615;68527.9365509114;55226.297108348655;6471.937892401472;48754.35921594718;855.7528519927712;905.0008163067957;22191.74019632663;19625.172885059663;5701.559329010882;13923.61355604878;403.9236245741868;509.86525707647854;20242.925326318033;14072.303684837485;1983.8893587423324;12088.414326095153;92.52311781673792;146.92073268897954;1239.7749054073265;880.6260737485904;200.70688755498423;679.9191861936062
88577.67013440542;87053.97408159122;3.838593814374629E7;3.834064740850808E7;3.8307543052756704E7;33104.355751372874;7221.347061251195;7417.686849975468;320322.22604068066;313003.2756634853;293659.8498214369;19343.425842048367;4700.027414538738;4778.2059637875445;233837.47286113357;165847.41019348585;113144.27966340282;52703.13053008303;1163.8987236306436;1007.3891217777468;133699.943032881;41768.39625477339;4711.174354976263;37057.22189979713;864.4910172488674;1005.2369223398509;29967.32113601308;26716.019044616285;10409.487187122033;16306.531857494252;400.31543283887964;566.497700099361;40873.52141597809;17392.45462566628;3374.678591509113;14017.776034157168;92.6144729940244;60.357141970963035;734.0920839723846;242.58461635652552;42.17664645585254;200.40796990067298
88584.02123115837;94105.95854400302;4.896945974235133E7;4.8915312838742174E7;4.886726330550952E7;48049.53323265165;7224.963891010102;7703.448499671317;384901.18441806367;364555.221024395;347196.93877978076;17358.282244614267;4693.68693492613;4350.728953300927;205132.28329640444;168868.91476283767;105216.55708806624;63652.357674771425;1171.6426642247643;1768.8754518074513;184812.42204398115;100997.18928538349;19515.621605557408;81481.56767982608;873.6223660185924;1077.7347374001552;38047.56381033527;34751.14470843246;12433.403108130384;22317.741600302077;390.5595822104019;392.4605300313998;52538.1083592625;24223.00843194809;1668.212937021714;22554.795494926373;95.45234363021922;113.64882713138657;954.3895543039068;570.8642901943565;105.33003547002824;465.5342547243282
88562.0274889537;88422.1779672533;3.469740035194327E7;3.467933907768926E7;3.463906843750773E7;40270.64018152654;7218.607991100745;7185.164636680352;275582.5085442581;247230.31872607893;228042.31146391656;19188.00726216237;4654.975727512182;4415.723414560315;148563.500532849;128255.34236888895;83316.56737190051;44938.77499698843;1200.3088548312921;1261.869728813648;71603.65195806435;48331.15691515776;8244.122255507893;40087.034659649864;864.9219669355523;887.5435930671695;20727.74767636229;18245.453017696716;6079.137961566733;12166.315056129984;407.8084486108267;520.8088221269321;21866.986688395566;12768.522811440202;2166.3366909308825;10602.18612050932;90.59299321086246;99.21907811227553;840.9759434161269;440.15386235110356;75.25739346552076;364.8964688855828
88575.42684070178;79344.48477096405;4.278049844449758E7;4.277351274456885E7;4.27373682341279E7;36144.510440945625;7207.297055338329;6487.938418771847;333878.832658906;305686.2248753082;291955.0239723723;13731.200902935932;4667.832346020784;3976.2993191775504;216108.8847089883;150800.79849514723;107254.44940187872;43546.34909326851;1168.632805503795;1165.683011737575;87587.55435624323;53786.64983863153;10438.040840175854;43348.608998455675;878.6094318182379;938.0399936476058;27869.475310321912;23011.805088870184;9940.819943585702;13070.985145284481;395.11655533956855;344.30804617972075;25366.836036057895;13694.212647193539;1370.3340340567224;12323.878613136816;97.10591665588206;63.6080480293961;843.124436834494;241.99581820684858;59.84883430165018;182.1469839051984
88586.11447258151;89693.19335705703;5.342939630235716E7;5.34018612469107E7;5.335890221229404E7;42959.0346166566;7211.374023534505;7244.1118002569165;381205.91030752595;376058.0458213591;361086.70088675694;14971.344934602152;4698.08659145935;4773.078491780589;179970.06536098698;172093.65562375123;140684.32131003143;31409.334313719795;1137.8155574839013;1268.1927459341782;67309.59864920113;49166.82155641157;12631.679322661377;36535.14223375019;894.0889714948546;761.9040099725386;19530.479545060218;17214.806401568174;7541.756965007835;9673.04943656034;383.8457736209111;369.0085764445465;16989.236432473197;10622.418717824228;1850.0471878035132;8772.371530020715;97.53712947546286;71.92797612506895;446.1133241709293;336.0345515259957;104.68505413023581;231.3494973957599
88612.85863378842;94314.04521089494;3.382085395370575E7;3.380773249396292E7;3.3756439777045354E7;51292.716917566955;7213.359469031442;7558.519251439258;236773.7168371056;233369.32216460587;215478.35648728494;17890.965677320928;4674.170661044267;4826.266560107965;177845.50174768886;154872.39628469627;87049.41529413607;67822.9809905602;1183.3302961722818;1359.7933602217645;89404.54282136394;68698.43781011396;7617.837153479788;61080.60065663417;871.727518331341;913.4566639147574;24945.625444864454;19870.084780779376;5175.862945029872;14694.221835749506;385.47281095335944;311.82857043942477;19183.286357300538;14522.772438633818;625.0402854140071;13897.732153219811;98.65818253019503;147.1740967553518;1133.4299975763686;877.8797295878311;190.8617575575653;687.0179720302658
88573.79701528895;90347.67515424981;4.458588808501016E7;4.455082515598317E7;4.451359002485449E7;37235.131128683686;7214.959371793414;7362.289404145163;321150.65873812104;318882.85249399766;302036.7032339529;16846.14926004474;4686.482667658096;4544.672368702393;175605.63301527707;158674.5615957219;106501.269985493;52173.2916102289;1143.2858773382868;1519.4528057114876;100158.10344538974;82906.21907342455;14653.30940549411;68252.90966793045;883.6541541992059;1077.130106497343;46722.30739449103;41810.86400643378;11569.879682914778;30240.984323519006;410.50330498448443;146.17063004385406;25151.605564558988;20490.83697307189;219.73824418345023;20271.098728888443;91.03336761333796;74.86349319007348;438.7549588572624;287.0398403645337;63.902029088269366;223.1378112762643
88572.15691247536;85564.6526279704;4.533917621052009E7;4.532615127505565E7;4.529003199040761E7;36119.28464803845;7229.0872491324435;7196.0202235422985;352428.30182562384;348083.8777091311;333956.90617976617;14126.971529364935;4706.59793052868;4570.754635679078;172339.36868787603;163923.36487472942;135372.1931746413;28551.171700088133;1131.1582961310098;1221.5875044531476;59706.385897445565;45657.87383598414;11350.580825203695;34307.29301078044;888.5350975501688;1042.367876402843;41189.852092783774;34672.72543858425;10281.4043757256;24391.321062858653;408.0879505067639;269.6456065186389;25471.610696265237;19382.036691543723;722.071723745448;18659.964967798274;94.7079744158579;91.66460048859506;541.7732157864688;410.77011067228074;116.21608786677969;294.55402280550106
88597.86614093758;87635.16869833604;3.3302273086576216E7;3.3249802632765308E7;3.321255165843345E7;37250.9743318595;7224.478835474719;7146.801241594967;285366.8085850876;250803.76076854268;231013.7696093319;19789.991159210767;4641.717630095795;4778.47904319233;155413.29594127953;141886.438223574;106191.74683176102;35694.69139181297;1209.2661751727992;1216.2356630188583;79911.82988349372;40129.68017276254;6960.442580142841;33169.2375926197;881.9450111973563;717.2509331246584;22548.04357685298;12452.80734927571;3412.2624340885422;9040.544915187167;395.0082370341614;365.5471254884823;31330.039969503683;8754.563016367045;894.8238929821503;7859.739123384894;96.5417819746;69.28847677064165;654.1890984863188;287.4035962362375;59.28628886229497;228.11730737394254
88594.01719963213;93107.31956961629;3.933410359304211E7;3.932113731789269E7;3.9283858944485135E7;37278.37340755761;7228.877044905426;7850.170818459743;327582.4489684908;309376.2902814811;287097.2422422371;22279.048039244022;4731.530721321689;4954.233851000896;197927.67650672502;170494.51653634885;109506.5942207364;60987.92231561245;1130.6023019824993;1377.580767478809;88254.7675161446;71124.34083241857;9854.895489789264;61269.445342629304;867.5370338188014;938.1631114444037;34085.34949374017;21952.330963407177;7133.037107927406;14819.293855479773;401.75576834201195;506.90991558210277;21728.317697546805;13125.346719820098;2234.682589647664;10890.664130172434;97.45121944043676;73.28317295352048;581.7740087310442;269.4653110257012;53.92917400859671;215.5361370171045
88579.9522324095;93182.33163644478;4.0503640551718906E7;4.047867798796135E7;4.0425967186559975E7;52710.801401376724;7206.934026347282;7497.178759148583;290055.8005456701;282675.48701224546;260818.28291210832;21857.20410013717;4674.670948056944;4911.294351685849;175890.5840136899;147032.76117086154;113221.43484408622;33811.32632677532;1164.281893165588;1348.2116051589185;107952.37822037243;62846.53431399767;11302.54500227129;51543.98931172638;872.6932562076179;858.8860332033598;40192.084985308014;27659.77478141165;5693.077587166485;21966.697194245164;397.66352912868365;292.85348822503363;30044.16097825164;15495.570703344018;681.0499317412243;14814.520771602793;97.62439978843737;85.93328087542547;656.0589585514208;347.6669403560613;81.47977428143446;266.1871660746268
88592.00487701205;95795.38752461183;3.618118733609815E7;3.6171022959946916E7;3.612371981328135E7;47303.14666556567;7228.139774304496;7593.99910591062;269242.02647369436;252722.95342851034;231938.92526555154;20784.0281629588;4705.870766191084;4775.865100821834;294640.51782670023;125322.80284120732;90299.99789243766;35022.804948769655;1148.878926796777;1216.5326313669668;85555.37983804727;38410.359855795774;7456.547468613697;30953.812387182075;878.9838287832924;936.4813645804214;44513.50543685493;19359.442085560066;6020.329661951676;13339.112423608389;403.1960094485597;554.0093048778732;84591.05441071923;17969.241779146814;2143.7026089696988;15825.539170177115;91.21024308479565;111.11070426352953;2044.5272466452197;613.446541380324;100.6184212705343;512.8281201097897
88597.96740064891;79101.33650855473;4.235640013742739E7;4.235014464310232E7;4.232082366517975E7;29320.977922566235;7246.22890960782;6180.681380977212;275785.68442493794;267177.13591080694;252996.84265966836;14180.293251138617;4674.128686503041;3956.8726523416894;155291.8093682303;124516.2874941274;99084.2680833861;25432.01941074131;1192.0159742317146;967.6686013036323;47465.8353267089;26536.556432242112;8941.35951716888;17595.196915073233;889.4859929203241;702.9444362135218;17192.692259743962;13227.891283079869;5328.7994719668495;7899.091811113019;390.3552197858753;448.33244675203474;13091.399021635289;8907.533311808433;2224.179294740683;6683.35401706775;100.24303616686451;104.86324436633228;895.2830898637001;543.6666778628907;126.66377984512226;417.00289801776836
88579.9280995985;93283.32378140943;3.444953152866338E7;3.443905771661615E7;3.4399165251116894E7;39892.46549925953;7226.985261772714;7402.663931985539;254267.98811097;243060.51479812097;224539.8275733045;18520.687224816473;4672.8496942867605;4448.891048278814;133987.897959222;107964.14923010502;72083.1462768259;35881.00295327912;1175.0584698991522;1632.4607161694319;86245.66885146756;66755.95285140094;14353.675575963623;52402.277275437315;888.3037495471466;914.7875992034568;30853.071877994935;28224.22064071768;7867.131998079854;20357.088642637827;396.6833918121119;242.7936719202795;21131.42923609837;17231.77692917948;588.1252390875992;16643.65169009188;94.08995622753228;163.730896413554;1550.904709889467;1158.8030952405006;230.1303361353287;928.6727591051718
88600.02348419778;99854.42995533354;4.910020068899325E7;4.907638506703434E7;4.902307864665736E7;53306.420376978815;7206.329872223924;8382.043089908213;376427.3121301637;361347.62160617305;339634.6625483922;21712.959057780856;4683.097231572829;5441.538032535504;197032.67411123292;183802.32895129937;130847.54389986515;52954.78505143421;1152.77523867078;1259.0460235248236;63776.243629930344;50268.062203855916;9950.385504950495;40317.67669890542;876.2472746480007;991.2680670338996;24814.128938349073;22374.115278805682;8920.909150979462;13453.20612782622;397.1960170805666;604.8291132378588;19957.924949798773;15441.971020697181;3448.8010539103548;11993.169966786827;97.01411025175807;85.36185357612138;582.4316715277018;359.82209468864596;79.48162328805756;280.3404714005884
88613.96216522997;77489.26093577163;3.565007992990175E7;3.562845520045528E7;3.560035763885829E7;28097.56159698963;7201.418217345078;6271.794493105448;319418.93031284865;254929.38604573937;242499.10980220346;12430.276243535918;4693.791293521155;3886.9252381322517;121745.00509469032;111425.26151889532;85249.71061834796;26175.550900547358;1134.7358077404972;1214.9062961884301;63606.59930933263;41483.720637741055;10250.933964872818;31232.786672868235;879.2810396882422;757.8976856832041;24643.78460166884;19419.51157031262;6434.319295127747;12985.192275184872;397.73239132148854;320.04990612453855;39903.99550098881;11268.270114103785;1258.9462367769338;10009.323877326851;95.87768507370397;92.01536697701673;1067.8490415744855;393.7443636952785;99.36968383551114;294.37467985976735
88575.13529643814;86061.63534592552;4.063272517004388E7;4.061958694217274E7;4.057918893843985E7;40398.00373288989;7202.353658123587;7071.384721692274;310201.1073528458;300732.4401929015;283100.8933655712;17631.546827330254;4680.185774705007;4442.394303425223;173621.7016606524;156132.95166824572;108630.99917275256;47501.95249549317;1154.3762597594723;1251.8564223146002;120075.66793754582;52271.44955543442;8970.285082300108;43301.16447313431;881.1062982134938;998.8934722855812;42308.45380014788;30108.584690300704;8636.90266904723;21471.682021253473;395.8520848844408;312.7850623428332;51023.68182238062;17772.471292844883;901.1829595407821;16871.2883333041;90.83324056117718;65.45546132403759;415.8252656112893;211.30657354093185;46.308047587306866;164.99852595362498
88559.04683981235;78385.67568772253;3.644666157633184E7;3.643812952332701E7;3.641003165760956E7;28097.865717448294;7199.982099713966;6500.198410927211;274163.5567291432;263178.20471911517;249345.57176467465;13832.632954440545;4667.964195504285;4191.306404599917;201137.12846821244;137473.1323869042;109002.01563546219;28471.116751442023;1168.4281039736127;1069.8388548196922;64975.62632905111;37761.22496642679;7993.832505391358;29767.39246103543;869.4855442582544;746.7866053708983;15252.488722924703;14210.258563856383;4696.733984254769;9513.524579601613;401.24342700342356;404.68779294509545;25051.21280767557;11599.849882166352;1423.8484788259518;10176.0014033404;92.86082897439391;87.57875319160473;888.9237570593651;382.85289264640835;113.88537643076711;268.96751621564124
88585.1785464334;79984.9549883971;3.97440375228156E7;3.9738127340052426E7;3.9703526142386116E7;34601.197666309774;7248.774019257679;6758.542071287111;313024.24399838713;305514.9729522354;292695.83462254814;12819.138329687237;4702.3391197689525;4427.684098241477;155311.44046083133;147871.06305790186;115677.61496103319;32193.44809686867;1179.0278516100468;1048.3772242121804;59097.40494581552;34954.191058287106;8207.68550554682;26746.505552740284;883.7790276488051;865.152141204828;38822.313325144365;23250.569291565625;9991.789666269442;13258.779625296182;391.5316963556289;327.51594399975147;29372.578425738553;11358.135725046199;1470.1193672667162;9888.016357779483;92.09632387424598;89.81266362886115;521.9785229273422;377.6373124498155;106.57394539005287;271.06336705976264
